时间,温度,水活性,介电常数,40℃黏度,Fe(70~100um),Fe(100~150um),Fe(>150um),nFe(200~300um),nFe(300~400um),nFe(>400um),黏度
2022-12-19 14:37,47.6063,0.27709,2.30414,107.417,0,0,0,0,0,0,107.417
2022-12-19 14:52,47.75,0.268309,2.31943,107.518,0,0,0,0,0,0,107.518
2022-12-19 15:07,47.8875,0.265552,2.33442,108.043,0,0,0,0,0,0,108.043
2022-12-19 15:22,47.9688,0.260755,2.33525,107.778,0,0,0,0,0,0,107.778
2022-12-19 15:37,48.0313,0.270246,2.33662,107.741,0,0,0,0,0,0,107.741
2022-12-19 15:52,48.05,0.265441,2.3371,107.854,0,0,0,0,0,0,107.854
2022-12-19 16:07,47.8875,0.260652,2.3374,107.209,0,0,0,0,0,0,107.209
2022-12-19 16:22,47.8687,0.265439,2.33491,107.162,0,0,0,0,0,0,107.162
2022-12-19 16:37,47.7563,0.260663,2.33029,106.806,0,0,0,0,0,0,106.806
2022-12-19 16:52,47.7687,0.26544,2.33293,107.259,0,0,0,0,0,0,107.259
2022-12-19 17:07,47.5625,0.270196,2.33464,106.856,0,0,0,0,0,0,106.856
2022-12-19 17:22,47.2563,0.274922,2.33579,106.304,0,0,0,0,0,0,106.304
2022-12-19 17:37,47.1313,0.270209,2.32895,106.095,0,0,0,0,0,0,106.095
2022-12-19 17:58,46.8937,0.274898,2.3383,107.673,0,0,0,0,0,0,107.673
2022-12-19 18:14,46.7188,0.270226,2.33559,105.886,0,0,0,0,0,0,105.886
2022-12-19 18:28,46.8312,0.270497,2.33735,106.79,0,0,0,0,0,0,106.79
2022-12-19 18:44,46.7687,0.275174,2.33991,106.431,0,0,0,0,0,0,106.431
2022-12-19 18:58,46.8625,0.27986,2.34018,106.493,0,0,0,0,0,0,106.493
2022-12-19 19:14,47.0313,0.284563,2.33986,107.13,0,0,0,0,0,0,107.13
2022-12-19 19:28,47.125,0.279851,2.33915,106.877,0,0,0,0,0,0,106.877
2022-12-19 19:43,47.2813,0.284579,2.3185,107.605,0,0,0,0,0,0,107.605
2022-12-19 19:59,47.2062,0.284046,2.32646,107.024,0,0,0,0,0,0,107.024
2022-12-19 20:14,47.2062,0.288767,2.33723,107.274,0,0,0,0,0,0,107.274
2022-12-19 20:29,47.2625,0.284041,2.33161,107.662,0,0,0,0,0,0,107.662
2022-12-19 20:44,47.2313,0.288764,2.3215,107.632,0,0,0,0,0,0,107.632
2022-12-19 20:59,47.0688,0.284057,2.32775,107.3,0,0,0,0,0,0,107.3
2022-12-19 21:14,47.0187,0.288759,2.33903,107.348,0,0,0,0,0,0,107.348
2022-12-19 21:29,46.9,0.288354,2.32648,107.009,0,0,0,0,0,0,107.009
2022-12-19 21:44,46.8188,0.283672,2.33415,107.185,0,0,0,0,0,0,107.185
2022-12-19 21:59,46.6688,0.279005,2.32512,106.968,0,0,0,0,0,0,106.968
2022-12-19 22:14,46.5938,0.283664,2.33486,106.833,0,0,0,0,0,0,106.833
2022-12-19 22:29,46.6125,0.279003,2.33657,106.589,0,0,0,0,0,0,106.589
2022-12-19 22:44,46.4063,0.275989,2.33896,106.087,0,0,0,0,0,0,106.087
2022-12-19 22:59,46.3563,0.280625,2.34025,106.053,0,0,0,0,0,0,106.053
2022-12-19 23:14,46.3438,0.289589,2.33959,106.815,0,0,0,0,0,0,106.815
2022-12-19 23:29,46.3438,0.289589,2.33959,106.815,0,0,0,0,0,0,106.815
2022-12-19 23:44,46.2875,0.28496,2.33798,106.191,0,0,0,0,0,0,106.191
2022-12-19 23:59,46.3687,0.280323,2.33791,106.439,0,0,0,0,0,0,106.439
2022-12-20 0:14,46.3563,0.275687,2.33832,107.005,0,0,0,0,0,0,107.005
2022-12-20 0:29,46.1875,0.280306,2.33937,106.199,0,0,0,0,0,0,106.199
2022-12-20 0:44,46.5,0.284956,2.33249,106.122,0,0,0,0,0,0,106.122
2022-12-20 0:59,46.3312,0.284105,2.3289,105.951,0,0,0,0,0,0,105.951
2022-12-20 1:14,46.3,0.279475,2.33044,106.871,0,0,0,0,0,0,106.871
2022-12-20 1:29,46.55,0.27482,2.34018,106.725,0,0,0,0,0,0,106.725
2022-12-20 1:44,46.1625,0.279436,2.33063,105.063,0,0,0,0,0,0,105.063
2022-12-20 1:59,46.2938,0.284065,2.32421,105.68,0,0,0,0,0,0,105.68
2022-12-20 2:14,46.275,0.279438,2.33466,106.4,0,0,0,0,0,0,106.4
2022-12-20 2:29,46.2875,0.284067,2.33281,106.934,0,0,0,0,0,0,106.934
2022-12-20 2:44,46.5063,0.279416,2.33749,107.018,0,0,0,0,0,0,107.018
2022-12-20 2:59,46.4,0.274776,2.33793,106.846,0,0,0,0,0,0,106.846
2022-12-20 3:14,46.5063,0.279427,2.33942,106.921,0,0,0,0,0,0,106.921
2022-12-20 3:29,46.4813,0.274779,2.31315,106.736,0,0,0,0,0,0,106.736
2022-12-20 3:44,46.2875,0.279408,2.32692,106.715,0,0,0,0,0,0,106.715
2022-12-20 3:59,46.5562,0.285664,2.31496,106.733,0,0,0,0,0,0,106.733
2022-12-20 4:14,46.6688,0.280997,2.32529,106.883,0,0,0,0,0,0,106.883
2022-12-20 4:29,46.375,0.285635,2.32255,106.821,0,0,0,0,0,0,106.821
2022-12-20 4:44,46.6187,0.280973,2.32463,106.503,0,0,0,0,0,0,106.503
2022-12-20 4:59,46.6,0.285633,2.33305,106.876,0,0,0,0,0,0,106.876
2022-12-20 5:14,46.3188,0.290265,2.34035,106.378,0,0,0,0,0,0,106.378
2022-12-20 5:29,46.625,0.294928,2.34018,106.593,0,0,0,0,0,0,106.593
2022-12-20 5:44,46.25,0.290303,2.33691,105.503,0,0,0,0,0,0,105.503
2022-12-20 5:59,46.35,0.285668,2.32123,106.227,0,0,0,0,0,0,106.227
2022-12-20 6:20,46.4688,0.276388,2.33686,107.573,0,0,0,0,0,0,107.573
2022-12-20 6:36,46.0187,0.271005,2.33754,106.194,0,0,0,0,0,0,106.194
2022-12-20 6:50,46.2062,0.275626,2.34016,106.765,0,0,0,0,0,0,106.765
2022-12-20 7:06,46.2062,0.275626,2.34016,106.765,0,0,0,0,0,0,106.765
2022-12-20 7:20,46.0438,0.271022,2.33796,105.601,0,0,0,0,0,0,105.601
2022-12-20 7:35,46.125,0.275635,2.33776,106.779,0,0,0,0,0,0,106.779
2022-12-20 7:50,45.9937,0.265199,2.34291,106.556,0,0,0,0,0,0,106.556
2022-12-20 8:06,46.0438,0.2614,2.34428,106.848,0,0,0,0,0,0,106.848
2022-12-20 8:20,46.225,0.256778,2.34453,107.238,0,0,0,0,0,0,107.238
2022-12-20 8:36,45.7188,0.26135,2.34147,105.812,0,0,0,0,0,0,105.812
2022-12-20 8:51,45.8375,0.265934,2.32468,107.029,0,0,0,0,0,0,107.029
2022-12-20 9:06,45.8813,0.272547,2.33666,106.304,0,0,0,0,0,0,106.304
2022-12-20 9:21,45.5187,0.277704,2.33412,105.657,0,0,0,0,0,0,105.657
2022-12-20 9:36,45.725,0.273132,2.32534,106.926,0,0,0,0,0,0,106.926
2022-12-20 9:51,45.6938,0.277701,2.32414,106.8,0,0,0,0,0,0,106.8
2022-12-20 10:06,45.7062,0.27313,2.33434,106.478,0,0,0,0,0,0,106.478
2022-12-20 10:21,45.9438,0.263641,2.336,106.607,0,0,0,0,0,0,106.607
2022-12-20 10:52,46.3875,0.263565,2.34152,107.807,0,0,0,0,0,0,107.807
2022-12-20 11:07,46.3563,0.258929,2.33964,106.929,0,0,0,0,0,0,106.929
2022-12-20 11:21,46.3687,0.263566,2.34108,106.586,0,0,0,0,0,0,106.586
2022-12-20 11:36,46.6375,0.258902,2.34318,107.214,0,0,0,0,0,0,107.214
2022-12-20 11:51,46.85,0.254217,2.34272,107.125,0,0,0,0,0,0,107.125
2022-12-20 12:07,47.0438,0.258921,2.34372,107.368,0,0,0,0,0,0,107.368
2022-12-20 12:21,47.3312,0.254188,2.34167,107.932,0,0,0,0,0,0,107.932
2022-12-20 12:37,47.575,0.249431,2.3416,107.926,0,0,0,0,0,0,107.926
2022-12-20 12:52,47.8687,0.254218,2.34265,108.612,0,0,0,0,0,0,108.612
2022-12-20 13:07,48.05,0.259023,2.33469,107.652,0,0,0,0,0,0,107.652
2022-12-20 13:22,48.3188,0.263855,2.31537,108.066,0,0,0,0,0,0,108.066
2022-12-20 13:37,48.5938,0.268714,2.3321,108.93,0,0,0,0,0,0,108.93
2022-12-20 13:52,48.7625,0.278843,2.33461,109.14,0,0,0,0,0,0,109.14
2022-12-20 14:07,49,0.273943,2.33976,109.251,0,0,0,0,0,0,109.251
2022-12-20 14:22,49.0938,0.269034,2.34277,109.709,0,0,0,0,0,0,109.709
2022-12-20 14:37,49.1688,0.273951,2.34311,109.332,0,0,0,0,0,0,109.332
2022-12-20 14:52,49.2188,0.269029,2.34299,109.486,0,0,0,0,0,0,109.486
2022-12-20 15:07,49.275,0.273956,2.34431,109.712,0,0,0,0,0,0,109.712
2022-12-20 15:22,49.325,0.278888,2.34538,109.604,0,0,0,0,0,0,109.604
2022-12-20 15:37,49.375,0.281473,2.34518,109.314,0,0,0,0,0,0,109.314
2022-12-20 15:52,49.4188,0.276531,2.34594,108.827,0,0,0,0,0,0,108.827
2022-12-20 16:07,49.4188,0.276531,2.34594,108.827,0,0,0,0,0,0,108.827
2022-12-20 16:22,49.4438,0.271587,2.34626,108.973,0,0,0,0,0,0,108.973
2022-12-20 16:37,49.4125,0.276528,2.3454,109.271,0,0,0,0,0,0,109.271
2022-12-20 16:52,49.3625,0.271592,2.34601,109.367,0,0,0,0,0,0,109.367
2022-12-20 17:07,49.1437,0.266678,2.34645,109.003,0,0,0,0,0,0,109.003
2022-12-20 17:22,48.9937,0.271577,2.34665,108.906,0,0,0,0,0,0,108.906
2022-12-20 17:37,48.725,0.27645,2.34655,108.24,0,0,0,0,0,0,108.24
2022-12-20 17:52,48.7188,0.281322,2.34677,109.093,0,0,0,0,0,0,109.093
2022-12-20 18:07,48.4688,0.276475,2.34462,108.67,0,0,0,0,0,0,108.67
2022-12-20 18:22,48.2813,0.281303,2.33845,108.58,0,0,0,0,0,0,108.58
2022-12-20 18:37,48.0875,0.286112,2.33928,108.722,0,0,0,0,0,0,108.722
2022-12-20 18:52,47.8438,0.281328,2.34636,107.972,0,0,0,0,0,0,107.972
2022-12-20 19:07,47.7,0.286098,2.33659,108.138,0,0,0,0,0,0,108.138
2022-12-20 19:22,47.4688,0.281351,2.33828,108.471,0,0,0,0,0,0,108.471
2022-12-20 19:37,47.2813,0.27706,2.3445,108.296,0,0,0,0,0,0,108.296
2022-12-20 19:52,47.2,0.28178,2.34306,108.328,0,0,0,0,0,0,108.328
2022-12-20 20:07,47.0562,0.277074,2.34648,107.932,0,0,0,0,0,0,107.932
2022-12-20 20:22,46.975,0.28305,2.34633,107.531,0,0,0,0,0,0,107.531
2022-12-20 20:37,46.8062,0.279574,2.34518,107.151,0,0,0,0,0,0,107.151
2022-12-20 20:52,46.7,0.284244,2.34814,107.453,0,0,0,0,0,0,107.453
2022-12-20 21:07,46.5438,0.273302,2.3393,107.741,0,0,0,0,0,0,107.741
2022-12-20 21:22,46.5562,0.268646,2.34045,107.541,0,0,0,0,0,0,107.541
2022-12-20 21:37,46.45,0.264001,2.34787,107.251,0,0,0,0,0,0,107.251
2022-12-20 21:52,46.4438,0.261115,2.34614,107.681,0,0,0,0,0,0,107.681
2022-12-20 22:07,46.3375,0.256481,2.33808,107.55,0,0,0,0,0,0,107.55
2022-12-20 22:22,46.275,0.257781,2.3373,107.46,0,0,0,0,0,0,107.46
2022-12-20 22:37,46.3312,0.253148,2.34423,108.008,0,0,0,0,0,0,108.008
2022-12-20 22:52,46.3875,0.248509,2.34453,108.266,0,0,0,0,0,0,108.266
2022-12-20 23:07,46.3062,0.243878,2.34697,107.764,0,0,0,0,0,0,107.764
2022-12-20 23:22,46.2875,0.249214,2.34706,107.47,0,0,0,0,0,0,107.47
2022-12-20 23:37,46.2687,0.253841,2.33764,107.329,0,0,0,0,0,0,107.329
2022-12-20 23:52,46.5562,0.247908,2.34389,107.355,0,0,0,0,0,0,107.355
2022-12-21 0:07,46.5938,0.252567,2.33752,107.455,0,0,0,0,0,0,107.455
2022-12-21 0:22,46.4875,0.246394,2.34162,107.973,0,0,0,0,0,0,107.973
2022-12-21 0:37,46.725,0.251067,2.34785,108.238,0,0,0,0,0,0,108.238
2022-12-21 0:51,46.35,0.255702,2.32099,107.553,0,0,0,0,0,0,107.553
2022-12-21 1:06,46.3937,0.260341,2.33625,107.402,0,0,0,0,0,0,107.402
2022-12-21 1:21,46.4438,0.264985,2.34662,107.752,0,0,0,0,0,0,107.752
2022-12-21 1:36,46.3563,0.314165,2.34716,107.891,0,0,0,0,0,0,107.891
2022-12-21 1:51,46.5812,0.309507,2.34706,108.116,0,0,0,0,0,0,108.116
2022-12-21 2:06,46.2188,0.308484,2.34894,106.887,0,0,0,0,0,0,106.887
2022-12-21 2:21,46.3438,0.30385,2.33002,107.889,0,0,0,0,0,0,107.889
2022-12-21 2:36,46.175,0.298464,2.34045,107.114,0,0,0,0,0,0,107.114
2022-12-21 2:51,46.2563,0.293838,2.34721,107.191,0,0,0,0,0,0,107.191
2022-12-21 3:06,46.2437,0.296546,2.34487,107.709,0,0,0,0,0,0,107.709
2022-12-21 3:21,46.2,0.291926,2.34597,107.981,0,0,0,0,0,0,107.981
2022-12-21 3:36,46.3687,0.296563,2.34609,107.138,0,0,0,0,0,0,107.138
2022-12-21 3:51,46.1,0.291953,2.34648,106.8,0,0,0,0,0,0,106.8
2022-12-21 4:06,46.2125,0.287332,2.34731,107.414,0,0,0,0,0,0,107.414
2022-12-21 4:21,46.2188,0.28271,2.34711,107.42,0,0,0,0,0,0,107.42
2022-12-21 4:36,46.1875,0.287329,2.34919,107.833,0,0,0,0,0,0,107.833
2022-12-21 4:51,46.0187,0.282727,2.33019,107.597,0,0,0,0,0,0,107.597
2022-12-21 5:06,46.0812,0.279958,2.33813,108.399,0,0,0,0,0,0,108.399
2022-12-21 5:21,45.95,0.275363,2.34914,106.657,0,0,0,0,0,0,106.657
2022-12-21 5:36,46.0875,0.270754,2.3372,107.955,0,0,0,0,0,0,107.955
2022-12-21 5:51,45.9562,0.27535,2.34367,106.872,0,0,0,0,0,0,106.872
2022-12-21 6:06,46.0438,0.270746,2.34838,107.471,0,0,0,0,0,0,107.471
2022-12-21 6:21,46.075,0.275353,2.34008,107.484,0,0,0,0,0,0,107.484
2022-12-21 6:36,45.85,0.270768,2.33967,107.952,0,0,0,0,0,0,107.952
2022-12-21 6:51,45.9188,0.277841,2.34067,107.35,0,0,0,0,0,0,107.35
2022-12-21 7:06,45.3875,0.28238,2.34399,105.377,0,0,0,0,0,0,105.377
2022-12-21 7:21,45.4312,0.277837,2.34103,107.424,0,0,0,0,0,0,107.424
2022-12-21 7:36,45.4562,0.273291,2.34457,106.761,0,0,0,0,0,0,106.761
2022-12-21 7:51,45.0313,0.268788,2.35087,106.63,0,0,0,0,0,0,106.63
2022-12-21 8:06,45.0625,0.273294,2.3412,107.083,0,0,0,0,0,0,107.083
2022-12-21 8:21,45.2813,0.284082,2.34714,107.069,0,0,0,0,0,0,107.069
2022-12-21 8:36,45.225,0.293688,2.3465,106.688,0,0,0,0,0,0,106.688
2022-12-21 8:51,44.875,0.289201,2.3405,106.784,0,0,0,0,0,0,106.784
2022-12-21 9:06,44.475,0.293648,2.33378,106.026,0,0,0,0,0,0,106.026
2022-12-21 9:21,44.4,0.289208,2.34338,106.821,0,0,0,0,0,0,106.821
2022-12-21 9:36,44.0625,0.284802,2.34951,105.823,0,0,0,0,0,0,105.823
2022-12-21 9:51,43.1625,0.280486,2.33908,104.554,0,0,0,0,0,0,104.554
2022-12-21 10:06,42.8062,0.276205,2.3239,105.261,0,0,0,0,0,0,105.261
2022-12-21 10:21,42.6125,0.262251,2.32148,105.174,0,0,0,0,0,0,105.174
2022-12-21 10:36,42.5938,0.26651,2.32358,105.627,0,0,0,0,0,0,105.627
2022-12-21 10:51,42.6437,0.270915,2.34306,106.211,0,0,0,0,0,0,106.211
2022-12-21 11:06,42.7875,0.264962,2.33618,106.913,0,0,0,0,0,0,106.913
2022-12-21 11:21,42.9937,0.273916,2.34789,105.924,0,0,0,0,0,0,105.924
2022-12-21 11:36,43.0938,0.269607,2.3499,106.005,0,0,0,0,0,0,106.005
2022-12-21 11:51,43.2188,0.273929,2.34553,106.46,0,0,0,0,0,0,106.46
2022-12-21 12:06,43.3438,0.278263,2.32546,105.55,0,0,0,0,0,0,105.55
2022-12-21 12:21,43.5625,0.282619,2.34162,106.106,0,0,0,0,0,0,106.106
2022-12-21 12:36,43.9125,0.28701,2.35031,107.137,0,0,0,0,0,0,107.137
2022-12-21 12:51,44.2813,0.299445,2.34953,106.165,0,0,0,0,0,0,106.165
2022-12-21 13:06,44.7313,0.294972,2.34946,106.544,0,0,0,0,0,0,106.544
2022-12-21 13:21,44.9813,0.29947,2.34912,106.876,0,0,0,0,0,0,106.876
2022-12-21 13:36,45.2875,0.294941,2.35087,106.461,0,0,0,0,0,0,106.461
2022-12-21 13:51,45.9063,0.301473,2.3508,107.489,0,0,0,0,0,0,107.489
2022-12-21 14:06,45.9063,0.306064,2.34763,107.081,0,0,0,0,0,0,107.081
2022-12-21 14:21,46.2125,0.301443,2.3433,107.027,0,0,0,0,0,0,107.027
2022-12-21 14:36,46.2687,0.303672,2.34084,108.095,0,0,0,0,0,0,108.095
2022-12-21 14:51,46.375,0.299034,2.34616,107.848,0,0,0,0,0,0,107.848
2022-12-21 15:06,46.7125,0.306106,2.3343,108.906,0,0,0,0,0,0,108.906
2022-12-21 15:21,46.8438,0.301422,2.34448,107.941,0,0,0,0,0,0,107.941
2022-12-21 15:36,47.25,0.306147,2.33337,107.939,0,0,0,0,0,0,107.939
2022-12-21 15:51,47.6375,0.301383,2.34389,108.205,0,0,0,0,0,0,108.205
2022-12-21 16:06,48.1187,0.296571,2.35038,109.402,0,0,0,0,0,0,109.402
2022-12-21 16:21,48.4,0.291731,2.35073,109.222,0,0,0,0,0,0,109.222
2022-12-21 16:36,48.6563,0.286865,2.35095,109.941,0,0,0,0,0,0,109.941
2022-12-21 16:51,48.675,0.26405,2.34565,109.972,0,0,0,0,0,0,109.972
2022-12-21 17:06,48.6375,0.268914,2.35021,109.457,0,0,0,0,0,0,109.457
2022-12-21 17:21,48.5313,0.273767,2.35107,109.25,0,0,0,0,0,0,109.25
2022-12-21 17:36,48.4562,0.278613,2.3508,109.698,0,0,0,0,0,0,109.698
2022-12-21 17:51,48.3312,0.283446,2.35121,109.981,0,0,0,0,0,0,109.981
2022-12-21 18:06,47.95,0.305096,2.33532,108.981,0,0,0,0,0,0,108.981
2022-12-21 18:21,47.6,0.310658,2.32912,109.1,0,0,0,0,0,0,109.1
2022-12-21 18:36,47.4625,0.305912,2.33806,109.385,0,0,0,0,0,0,109.385
2022-12-21 18:51,47.2188,0.30119,2.35004,108.836,0,0,0,0,0,0,108.836
2022-12-21 19:06,47.275,0.304679,2.35397,109.324,0,0,0,0,0,0,109.324
2022-12-21 19:21,47.15,0.299964,2.34421,108.905,0,0,0,0,0,0,108.905
2022-12-21 19:36,47.1688,0.295247,2.33522,109.133,0,0,0,0,0,0,109.133
2022-12-21 19:51,47.2813,0.290519,2.34409,109.509,0,0,0,0,0,0,109.509
2022-12-21 20:06,47.2188,0.295241,2.35065,109.135,0,0,0,0,0,0,109.135
2022-12-21 20:21,46.9125,0.29055,2.35117,108.152,0,0,0,0,0,0,108.152
2022-12-21 20:36,46.9125,0.285859,2.35026,108.019,0,0,0,0,0,0,108.019
2022-12-21 20:51,46.7375,0.290533,2.35402,107.861,0,0,0,0,0,0,107.861
2022-12-21 21:06,46.5562,0.285877,2.34169,108.712,0,0,0,0,0,0,108.712
2022-12-21 21:21,46.4125,0.281236,2.34418,108.875,0,0,0,0,0,0,108.875
2022-12-21 21:36,46.725,0.285909,2.35329,108.183,0,0,0,0,0,0,108.183
2022-12-21 21:51,46.75,0.281234,2.34606,108.59,0,0,0,0,0,0,108.59
2022-12-21 22:06,46.4688,0.285881,2.32429,108.371,0,0,0,0,0,0,108.371
2022-12-21 22:21,46.6563,0.281215,2.34086,107.981,0,0,0,0,0,0,107.981
2022-12-21 22:36,46.3813,0.285853,2.33549,107.42,0,0,0,0,0,0,107.42
2022-12-21 22:51,46.3687,0.281216,2.34465,107.883,0,0,0,0,0,0,107.883
2022-12-21 23:06,46.0812,0.285824,2.35229,107.436,0,0,0,0,0,0,107.436
2022-12-21 23:21,46.0938,0.281215,2.32895,108.295,0,0,0,0,0,0,108.295
2022-12-21 23:36,46.2188,0.270243,2.34272,108.283,0,0,0,0,0,0,108.283
2022-12-21 23:51,45.725,0.274815,2.34638,106.909,0,0,0,0,0,0,106.909
2022-12-22 0:06,45.7813,0.277931,2.32646,107.892,0,0,0,0,0,0,107.892
2022-12-22 0:21,45.9063,0.282522,2.33039,108.471,0,0,0,0,0,0,108.471
2022-12-22 0:36,45.4063,0.292393,2.34543,107.122,0,0,0,0,0,0,107.122
2022-12-22 0:51,45.5,0.287843,2.35434,107.662,0,0,0,0,0,0,107.662
2022-12-22 1:06,45.4312,0.2833,2.34912,107.954,0,0,0,0,0,0,107.954
2022-12-22 1:21,45.5375,0.278746,2.34028,108.128,0,0,0,0,0,0,108.128
2022-12-22 1:36,45.1187,0.28501,2.34953,107.172,0,0,0,0,0,0,107.172
2022-12-22 1:51,45.1688,0.280493,2.34186,106.789,0,0,0,0,0,0,106.789
2022-12-22 2:06,45.3188,0.285025,2.34711,107.552,0,0,0,0,0,0,107.552
2022-12-22 2:21,45.3375,0.289559,2.34987,107.749,0,0,0,0,0,0,107.749
2022-12-22 2:36,45.2375,0.294083,2.33251,107.719,0,0,0,0,0,0,107.719
2022-12-22 2:51,45.1688,0.289566,2.34245,107.557,0,0,0,0,0,0,107.557
2022-12-22 3:06,45.2313,0.285043,2.35139,107.739,0,0,0,0,0,0,107.739
2022-12-22 3:21,45.1938,0.280524,2.33308,107.482,0,0,0,0,0,0,107.482
2022-12-22 3:36,45.125,0.285036,2.34306,107.47,0,0,0,0,0,0,107.47
2022-12-22 3:51,45.1563,0.28052,2.32556,108.033,0,0,0,0,0,0,108.033
2022-12-22 4:06,45.025,0.276017,2.34514,107.294,0,0,0,0,0,0,107.294
2022-12-22 4:21,45.0938,0.280526,2.34416,107.734,0,0,0,0,0,0,107.734
2022-12-22 4:36,45.0438,0.28927,2.35038,107.676,0,0,0,0,0,0,107.676
2022-12-22 4:51,45.025,0.294816,2.34523,107.698,0,0,0,0,0,0,107.698
2022-12-22 5:06,44.7875,0.298124,2.34914,106.775,0,0,0,0,0,0,106.775
2022-12-22 5:21,44.7687,0.293647,2.35214,107.483,0,0,0,0,0,0,107.483
2022-12-22 5:36,44.7563,0.298123,2.34985,107.555,0,0,0,0,0,0,107.555
2022-12-22 5:51,44.6938,0.293654,2.33049,107.439,0,0,0,0,0,0,107.439
2022-12-22 6:06,44.7938,0.289175,2.3412,108.008,0,0,0,0,0,0,108.008
2022-12-22 6:21,44.6875,0.284706,2.34977,107.258,0,0,0,0,0,0,107.258
2022-12-22 6:36,44.6,0.280246,2.33112,107.185,0,0,0,0,0,0,107.185
2022-12-22 6:51,44.475,0.232239,2.33498,107.045,0,0,0,0,0,0,107.045
2022-12-22 7:06,44.3438,0.236673,2.3394,107.388,0,0,0,0,0,0,107.388
2022-12-22 7:21,44.1688,0.24109,2.33461,107.171,0,0,0,0,0,0,107.171
2022-12-22 7:36,44.1125,0.245501,2.32922,106.637,0,0,0,0,0,0,106.637
2022-12-22 7:51,44.1,0.241091,2.34311,106.803,0,0,0,0,0,0,106.803
2022-12-22 8:06,44.175,0.245508,2.32634,107.692,0,0,0,0,0,0,107.692
2022-12-22 8:21,44.15,0.249923,2.32875,107.65,0,0,0,0,0,0,107.65
2022-12-22 8:36,44.2375,0.259736,2.34355,107.078,0,0,0,0,0,0,107.078
2022-12-22 8:51,44.3125,0.264167,2.34174,107.263,0,0,0,0,0,0,107.263
2022-12-22 9:06,44.3875,0.268606,2.32492,107.643,0,0,0,0,0,0,107.643
2022-12-22 9:21,44.5063,0.264155,2.33173,107.594,0,0,0,0,0,0,107.594
2022-12-22 9:36,44.675,0.268622,2.34174,106.919,0,0,0,0,0,0,106.919
2022-12-22 9:51,44.6563,0.264156,2.34931,106.505,0,0,0,0,0,0,106.505
2022-12-22 10:06,44.9063,0.259665,2.3373,107.257,0,0,0,0,0,0,107.257
2022-12-22 10:21,45.2875,0.255136,2.33947,107.192,0,0,0,0,0,0,107.192
2022-12-22 10:36,45.2625,0.25061,2.34106,107.443,0,0,0,0,0,0,107.443
2022-12-22 10:51,45.6313,0.255173,2.34096,107.822,0,0,0,0,0,0,107.822
2022-12-22 11:06,45.8687,0.250586,2.34291,108.276,0,0,0,0,0,0,108.276
2022-12-22 11:21,45.8875,0.245997,2.34096,108.163,0,0,0,0,0,0,108.163
2022-12-22 11:36,46.3062,0.24883,2.34941,108.64,0,0,0,0,0,0,108.64
2022-12-22 11:51,46.1938,0.244211,2.35378,108.26,0,0,0,0,0,0,108.26
2022-12-22 12:06,46.2062,0.248832,2.33781,108.684,0,0,0,0,0,0,108.684
2022-12-22 12:21,46.2437,0.241451,2.34108,108.914,0,0,0,0,0,0,108.914
2022-12-22 12:36,46.2313,0.248109,2.34824,107.699,0,0,0,0,0,0,107.699
2022-12-22 12:51,46.3563,0.252745,2.35129,108.431,0,0,0,0,0,0,108.431
2022-12-22 13:06,46.5375,0.257399,2.34951,108.788,0,0,0,0,0,0,108.788
2022-12-22 13:21,46.625,0.263462,2.33806,108.873,0,0,0,0,0,0,108.873
2022-12-22 13:36,46.8188,0.268144,2.3423,108.712,0,0,0,0,0,0,108.712
2022-12-22 13:51,46.9813,0.272842,2.34113,108.614,0,0,0,0,0,0,108.614
2022-12-22 14:06,47.2563,0.273443,2.34352,108.876,0,0,0,0,0,0,108.876
2022-12-22 14:21,47.3875,0.278182,2.35002,109.136,0,0,0,0,0,0,109.136
2022-12-22 14:36,47.4875,0.273433,2.34904,108.534,0,0,0,0,0,0,108.534
2022-12-22 14:51,47.4312,0.278176,2.352,108.749,0,0,0,0,0,0,108.749
2022-12-22 15:06,47.2875,0.282905,2.35534,109.163,0,0,0,0,0,0,109.163
2022-12-22 15:21,47.4312,0.287648,2.34709,109.045,0,0,0,0,0,0,109.045
2022-12-22 15:36,47.7062,0.292661,2.3477,110.209,0,0,0,0,0,0,110.209
2022-12-22 15:51,47.9312,0.287868,2.34489,110.36,0,0,0,0,0,0,110.36
2022-12-22 16:06,48.1,0.292678,2.34736,109.736,0,0,0,0,0,0,109.736
2022-12-22 16:21,48.1563,0.287862,2.35595,110.094,0,0,0,0,0,0,110.094
2022-12-22 16:36,48.1313,0.292675,2.35307,110.341,0,0,0,0,0,0,110.341
2022-12-22 16:51,48.1,0.287865,2.35263,110.095,0,0,0,0,0,0,110.095
2022-12-22 17:06,47.9937,0.283066,2.35456,109.899,0,0,0,0,0,0,109.899
2022-12-22 17:21,47.925,0.278274,2.3433,109.797,0,0,0,0,0,0,109.797
2022-12-22 17:36,47.6125,0.273513,2.35119,109.332,0,0,0,0,0,0,109.332
2022-12-22 17:51,47.425,0.278255,2.35624,109.65,0,0,0,0,0,0,109.65
2022-12-22 18:06,47.2813,0.271072,2.35031,108.863,0,0,0,0,0,0,108.863
2022-12-22 18:21,47.1938,0.262023,2.35661,109.105,0,0,0,0,0,0,109.105
2022-12-22 18:36,46.9875,0.266722,2.35676,109.042,0,0,0,0,0,0,109.042
2022-12-22 18:51,46.7813,0.2714,2.33215,108.658,0,0,0,0,0,0,108.658
